trip_id,link_id,monitor_id,prev_trip_id,mode,purpose,link_length
21911,1824,6433,52382,100,999,50
21911,1636,6433,52382,100,999,50
21911,439,6433,52382,100,999,50
21911,579,6433,52382,100,999,50
21928,440,6433,52382,100,999,50
21928,1779,6433,52382,100,999,50
21946,579,6433,52476,100,200,50
21946,1874,6433,52476,100,200,50
21946,1639,6433,52476,100,200,50
21946,441,6433,52476,100,200,50
21946,1592,6433,52476,100,200,50
21946,394,6433,52476,100,200,50
21946,397,6433,52476,100,200,50
21952,1596,6433,52476,100,200,50
21952,399,6433,52476,100,200,50
21952,1662,6433,52476,100,200,50
21952,464,6433,52476,100,200,50
21952,1654,6433,52476,100,200,50
21952,1644,6433,52476,100,200,50
21952,446,6433,52476,100,200,50
21952,2349,6433,52476,100,200,50
21952,2339,6433,52476,100,200,50
21952,1139,6433,52476,100,200,50
21952,2341,6433,52476,100,200,50
21952,1445,6433,52476,100,200,50
21952,247,6433,52476,100,200,50
22046,66,6439,54434,100,200,50
22046,87,6439,54434,100,200,50
22046,1080,6439,54434,100,200,50
22096,87,6439,54694,100,700,50
22096,1080,6439,54694,100,700,50
22114,1554,6441,54371,100,500,50
22114,1367,6441,54371,100,500,50
22114,170,6441,54371,100,500,50
22114,1284,6441,54371,100,500,50
22114,84,6441,54371,100,500,50
22114,1282,6441,54371,100,500,50
22114,82,6441,54371,100,500,50
22114,932,6441,54371,100,500,50
22114,2142,6441,54371,100,500,50
22115,951,6441,54590,100,210,50
22115,2177,6441,54590,100,210,50
22115,979,6441,54590,100,210,50
22115,988,6441,54590,100,210,50
22115,2136,6441,54590,100,210,50
22115,939,6441,54590,100,210,50
22115,2161,6441,54590,100,210,50
22115,2157,6441,54590,100,210,50
22115,1756,6441,54590,100,210,50
22115,1356,6441,54590,100,210,50
22115,158,6441,54590,100,210,50
22115,1906,6441,54590,100,210,50
22115,1549,6441,54590,100,210,50
22115,349,6441,54590,100,210,50
22117,733,6441,54732,100,700,50
22117,1552,6441,54732,100,700,50
22117,354,6441,54732,100,700,50
22117,1440,6441,54732,100,700,50
22117,240,6441,54732,100,700,50
22117,639,6441,54732,100,700,50
22117,2394,6441,54732,100,700,50
22117,2393,6441,54732,100,700,50
22124,1004,6442,52352,100,500,50
22124,1304,6442,52352,100,500,50
22124,102,6442,52352,100,500,50
22124,1201,6442,52352,100,500,50
22124,1,6442,52352,100,500,50
22124,639,6442,52352,100,500,50
22124,2394,6442,52352,100,500,50
22124,2393,6442,52352,100,500,50
22124,107,6442,52352,100,500,50
22124,2386,6442,52352,100,500,50
22124,2385,6442,52352,100,500,50
22124,282,6442,52352,100,500,50
22124,1239,6442,52352,100,500,50
22124,1163,6442,52352,100,500,50
22124,1164,6442,52352,100,500,50
22124,34,6442,52352,100,500,50
22124,1230,6442,52352,100,500,50
22124,30,6442,52352,100,500,50
22124,1471,6442,52352,100,500,50
22124,1467,6442,52352,100,500,50
22124,269,6442,52352,100,500,50
22124,1460,6442,52352,100,500,50
22124,259,6442,52352,100,500,50
22124,2283,6442,52352,100,500,50
22130,1800,6442,52352,100,500,50
22130,599,6442,52352,100,500,50
22130,1370,6442,52352,100,500,50
22130,170,6442,52352,100,500,50
22130,1284,6442,52352,100,500,50
22130,84,6442,52352,100,500,50
22130,955,6442,52352,100,500,50
22130,2130,6442,52352,100,500,50
22130,932,6442,52352,100,500,50
22130,2142,6442,52352,100,500,50
22130,944,6442,52352,100,500,50
22130,2198,6442,52352,100,500,50
22130,2194,6442,52352,100,500,50
22130,994,6442,52352,100,500,50
22142,87,6442,52352,100,500,50
22142,1080,6442,52352,100,500,50
22158,66,6443,56898,100,500,50
22158,87,6443,56898,100,500,50
22158,1080,6443,56898,100,500,50
22158,1084,6443,56898,100,500,50
22158,1458,6443,56898,100,500,50
22158,261,6443,56898,100,500,50
22158,1468,6443,56898,100,500,50
22158,268,6443,56898,100,500,50
22158,1387,6443,56898,100,500,50
22158,187,6443,56898,100,500,50
22158,274,6443,56898,100,500,50
22158,657,6443,56898,100,500,50
22159,1856,6443,56898,100,500,50
22159,1473,6443,56898,100,500,50
22165,1856,6443,57010,100,700,50
22165,1473,6443,57010,100,700,50
22165,273,6443,57010,100,700,50
22165,275,6443,57010,100,700,50
22165,1476,6443,57010,100,700,50
22165,279,6443,57010,100,700,50
22165,553,6443,57010,100,700,50
22165,1470,6443,57010,100,700,50
22165,1460,6443,57010,100,700,50
22165,2283,6443,57010,100,700,50
22691,1113,6444,53162,100,200,50
22691,2314,6444,53162,100,200,50
22691,1487,6444,53162,100,200,50
22691,287,6444,53162,100,200,50
22691,1227,6444,53162,100,200,50
22691,2376,6444,53162,100,200,50
22691,2375,6444,53162,100,200,50
22691,121,6444,53162,100,200,50
22691,192,6444,53162,100,200,50
22691,1390,6444,53162,100,200,50
22691,1340,6444,53162,100,200,50
22691,140,6444,53162,100,200,50
22691,1416,6444,53162,100,200,50
22691,215,6444,53162,100,200,50
22693,1220,6444,53204,100,700,50
22693,20,6444,53204,100,700,50
22693,216,6444,53204,100,700,50
22693,218,6444,53204,100,700,50
22693,1338,6444,53204,100,700,50
22693,1253,6444,53204,100,700,50
22693,53,6444,53204,100,700,50
22693,123,6444,53204,100,700,50
22693,2313,6444,53204,100,700,50
22693,1116,6444,53204,100,700,50
22693,1490,6444,53204,100,700,50
22693,290,6444,53204,100,700,50
22693,1398,6444,53204,100,700,50
22717,1394,6445,52622,100,200,50
22717,196,6445,52622,100,200,50
22721,1004,6445,52622,100,200,50
22721,1094,6445,52622,100,200,50
22723,103,6445,52622,100,200,50
22723,1890,6445,52622,100,200,50
22723,690,6445,52622,100,200,50
22726,689,6445,52736,100,700,50
22726,1889,6445,52736,100,700,50
22726,691,6445,52736,100,700,50
22726,1302,6445,52736,100,700,50
22726,102,6445,52736,100,700,50
22726,244,6445,52736,100,700,50
22726,1547,6445,52736,100,700,50
22727,1395,6445,52736,100,700,50
22727,195,6445,52736,100,700,50
22785,198,6452,54142,100,210,50
22785,1109,6452,54142,100,210,50
22785,1111,6452,54142,100,210,50
22785,1257,6452,54142,100,210,50
22785,61,6452,54142,100,210,50
22785,1196,6452,54142,100,210,50
22785,1197,6452,54142,100,210,50
22785,1199,6452,54142,100,210,50
22785,1,6452,54142,100,210,50
22786,1,6452,54172,100,200,50
22786,639,6452,54172,100,200,50
22786,2394,6452,54172,100,200,50
22786,2393,6452,54172,100,200,50
22786,106,6452,54172,100,200,50
22786,1264,6452,54172,100,200,50
22787,1264,6452,54172,100,200,50
22787,64,6452,54172,100,200,50
22787,1479,6452,54172,100,200,50
22787,279,6452,54172,100,200,50
22789,1479,6452,54172,100,200,50
22789,279,6452,54172,100,200,50
22789,553,6452,54172,100,200,50
22789,1470,6452,54172,100,200,50
22789,1460,6452,54172,100,200,50
22789,259,6452,54172,100,200,50
22822,258,6459,54169,100,200,50
22823,1457,6459,54169,100,200,50
22823,256,6459,54169,100,200,50
22823,1435,6459,54169,100,200,50
22825,1457,6459,54169,100,200,50
22825,257,6459,54169,100,200,50
22825,264,6459,54169,100,200,50
22825,2330,6459,54169,100,200,50
22825,1436,6459,54169,100,200,50
22825,1270,6459,54169,100,200,50
22825,1211,6459,54169,100,200,50
22825,11,6459,54169,100,200,50
22825,208,6459,54169,100,200,50
22825,1220,6459,54169,100,200,50
22825,18,6459,54169,100,200,50
22825,1419,6459,54169,100,200,50
22825,218,6459,54169,100,200,50
22825,1338,6459,54169,100,200,50
22825,1253,6459,54169,100,200,50
22825,53,6459,54169,100,200,50
22825,1319,6459,54169,100,200,50
22825,1176,6459,54169,100,200,50
22825,1177,6459,54169,100,200,50
22825,28,6459,54169,100,200,50
22825,1870,6459,54169,100,200,50
22826,288,6459,54349,100,200,50
22826,1116,6459,54349,100,200,50
22826,1490,6459,54349,100,200,50
22826,290,6459,54349,100,200,50
22826,1872,6459,54349,100,200,50
22826,672,6459,54349,100,200,50
22826,1148,6459,54349,100,200,50
22826,1546,6459,54349,100,200,50
22826,346,6459,54349,100,200,50
22826,1446,6459,54349,100,200,50
22834,348,6459,54349,100,200,50
23336,2283,6460,54578,100,500,50
23355,196,6466,50834,100,100,50
23355,2304,6466,50834,100,100,50
23355,1443,6466,50834,100,100,50
23355,1201,6466,50834,100,100,50
23355,0,6466,50834,100,100,50
23355,2396,6466,50834,100,100,50
23355,2395,6466,50834,100,100,50
23355,2307,6466,50834,100,100,50
23355,1109,6466,50834,100,100,50
23355,1258,6466,50834,100,100,50
23355,58,6466,50834,100,100,50
23355,2388,6466,50834,100,100,50
23355,1184,6466,50834,100,100,50
23362,1503,6466,51728,100,700,50
23362,303,6466,51728,100,700,50
23362,1501,6466,51728,100,700,50
23362,1465,6466,51728,100,700,50
23362,265,6466,51728,100,700,50
23362,1469,6466,51728,100,700,50
23362,269,6466,51728,100,700,50
23421,1784,6474,52137,100,500,50
23421,1355,6474,52137,100,500,50
23421,154,6474,52137,100,500,50
23421,699,6474,52137,100,500,50
23421,1909,6474,52137,100,500,50
23421,1632,6474,52137,100,500,50
23421,1384,6474,52137,100,500,50
23421,1372,6474,52137,100,500,50
23421,174,6474,52137,100,500,50
23422,174,6474,52137,100,500,50
23422,565,6474,52137,100,500,50
23422,1886,6474,52137,100,500,50
23422,689,6474,52137,100,500,50
23422,1889,6474,52137,100,500,50
23422,691,6474,52137,100,500,50
23422,1767,6474,52137,100,500,50
23422,1440,6474,52137,100,500,50
23422,240,6474,52137,100,500,50
23422,639,6474,52137,100,500,50
23422,2394,6474,52137,100,500,50
23422,2393,6474,52137,100,500,50
23422,107,6474,52137,100,500,50
23422,2386,6474,52137,100,500,50
23422,2385,6474,52137,100,500,50
23422,281,6474,52137,100,500,50
23422,1401,6474,52137,100,500,50
23423,1401,6474,52137,100,500,50
23423,201,6474,52137,100,500,50
23423,286,6474,52137,100,500,50
23423,287,6474,52137,100,500,50
23423,1227,6474,52137,100,500,50
23423,2376,6474,52137,100,500,50
23423,2375,6474,52137,100,500,50
23423,120,6474,52137,100,500,50
23423,123,6474,52137,100,500,50
23431,1321,6474,52212,100,210,50
23431,1319,6474,52212,100,210,50
23431,1176,6474,52212,100,210,50
23431,1177,6474,52212,100,210,50
23431,27,6474,52212,100,210,50
23431,1245,6474,52212,100,210,50
23431,1243,6474,52212,100,210,50
23431,1241,6474,52212,100,210,50
23431,41,6474,52212,100,210,50
23431,1238,6474,52212,100,210,50
23431,37,6474,52212,100,210,50
23431,1873,6474,52212,100,210,50
23442,64,6474,52212,100,210,50
23442,1479,6474,52212,100,210,50
23442,279,6474,52212,100,210,50
23442,1266,6474,52212,100,210,50
23442,66,6474,52212,100,210,50
23443,66,6474,52212,100,210,50
23443,88,6474,52212,100,210,50
23443,1367,6474,52212,100,210,50
23443,169,6474,52212,100,210,50
23456,2279,6474,52268,100,700,50
23456,1286,6474,52268,100,700,50
23456,88,6474,52268,100,700,50
23456,355,6474,52268,100,700,50
23460,1367,6474,52268,100,700,50
23460,170,6474,52268,100,700,50
23460,1284,6474,52268,100,700,50
23460,84,6474,52268,100,700,50
23460,1282,6474,52268,100,700,50
23460,81,6474,52268,100,700,50
23460,2177,6474,52268,100,700,50
23460,977,6474,52268,100,700,50
23460,2174,6474,52268,100,700,50
23460,1362,6474,52268,100,700,50
23460,162,6474,52268,100,700,50
23460,2186,6474,52268,100,700,50
23460,2153,6474,52268,100,700,50
23460,953,6474,52268,100,700,50
23460,961,6474,52268,100,700,50
23460,2201,6474,52268,100,700,50
23460,1787,6474,52268,100,700,50
23505,87,6485,49875,100,200,50
23505,1080,6485,49875,100,200,50
23505,1084,6485,49875,100,200,50
23509,258,6485,49875,100,200,50
23541,14,6485,49912,100,210,50
23541,1428,6485,49912,100,210,50
23541,227,6485,49912,100,210,50
23541,1419,6485,49912,100,210,50
23545,218,6485,49912,100,210,50
23545,1338,6485,49912,100,210,50
23545,1253,6485,49912,100,210,50
23545,53,6485,49912,100,210,50
23545,123,6485,49912,100,210,50
23545,2313,6485,49912,100,210,50
23545,1487,6485,49912,100,210,50
23545,1485,6485,49912,100,210,50
23545,1400,6485,49912,100,210,50
23545,1190,6485,49912,100,210,50
23583,88,6490,53337,100,500,50
23587,1367,6490,53337,100,500,50
23587,169,6490,53337,100,500,50
23598,997,6490,53337,100,500,50
23598,2190,6490,53337,100,500,50
23598,990,6490,53337,100,500,50
23598,999,6490,53337,100,500,50
23601,995,6490,53337,100,500,50
23601,999,6490,53337,100,500,50
23605,999,6490,53337,100,500,50
23605,2143,6490,53337,100,500,50
23605,945,6490,53337,100,500,50
23605,2174,6490,53337,100,500,50
23605,1362,6490,53337,100,500,50
23605,162,6490,53337,100,500,50
23618,2194,6490,53445,100,210,50
23618,994,6490,53445,100,210,50
23618,2171,6490,53445,100,210,50
23618,2134,6490,53445,100,210,50
23618,934,6490,53445,100,210,50
23618,966,6490,53445,100,210,50
23618,984,6490,53445,100,210,50
23662,87,6491,50142,100,210,50
23662,1080,6491,50142,100,210,50
23663,87,6491,50142,100,210,50
23663,1080,6491,50142,100,210,50
23663,1083,6491,50142,100,210,50
23663,1087,6491,50142,100,210,50
23663,1752,6491,50142,100,210,50
23663,1266,6491,50142,100,210,50
23663,68,6491,50142,100,210,50
23663,1755,6491,50142,100,210,50
23663,555,6491,50142,100,210,50
23663,591,6491,50142,100,210,50
23663,1848,6491,50142,100,210,50
23663,648,6491,50142,100,210,50
23663,1839,6491,50142,100,210,50
23663,639,6491,50142,100,210,50
23663,2394,6491,50142,100,210,50
23672,2393,6491,50142,100,210,50
23672,107,6491,50142,100,210,50
23672,2386,6491,50142,100,210,50
23672,2385,6491,50142,100,210,50
23672,282,6491,50142,100,210,50
23672,1239,6491,50142,100,210,50
23672,1163,6491,50142,100,210,50
23672,1164,6491,50142,100,210,50
23672,33,6491,50142,100,210,50
23672,1246,6491,50142,100,210,50
23672,50,6491,50142,100,210,50
23672,1775,6491,50142,100,210,50
23672,1500,6491,50142,100,210,50
23672,1465,6491,50142,100,210,50
23672,265,6491,50142,100,210,50
23672,1469,6491,50142,100,210,50
23672,267,6491,50142,100,210,50
23672,1457,6491,50142,100,210,50
23672,257,6491,50142,100,210,50
23672,264,6491,50142,100,210,50
23672,2330,6491,50142,100,210,50
23672,1274,6491,50142,100,210,50
23672,76,6491,50142,100,210,50
23672,1248,6491,50142,100,210,50
23672,48,6491,50142,100,210,50
23935,87,6496,54607,100,500,50
23935,1080,6496,54607,100,500,50
23941,87,6496,54828,100,200,50
23941,1080,6496,54828,100,200,50
23996,1401,6500,50853,100,100,50
23996,203,6500,50853,100,100,50
23996,1244,6500,50853,100,100,50
23996,2372,6500,50853,100,100,50
23996,2371,6500,50853,100,100,50
23996,1202,6500,50853,100,100,50
24228,219,6501,58466,100,100,50
24228,1334,6501,58466,100,100,50
24228,1332,6501,58466,100,100,50
24228,1330,6501,58466,100,100,50
24228,1328,6501,58466,100,100,50
24230,1329,6501,58466,100,100,50
24230,1328,6501,58466,100,100,50
24230,1324,6501,58466,100,100,50
24230,2378,6501,58466,100,100,50
24230,2377,6501,58466,100,100,50
24230,1454,6501,58466,100,100,50
24230,253,6501,58466,100,100,50
24230,1490,6501,58466,100,100,50
24245,247,6501,58667,100,210,50
24245,1298,6501,58667,100,210,50
24245,100,6501,58667,100,210,50
24245,730,6501,58667,100,210,50
24251,1446,6501,58847,100,600,50
24265,1141,6501,58881,100,200,50
24265,2315,6501,58881,100,200,50
24265,1114,6501,58881,100,200,50
24265,1178,6501,58881,100,200,50
24265,1179,6501,58881,100,200,50
24265,125,6501,58881,100,200,50
24265,129,6501,58881,100,200,50
24265,131,6501,58881,100,200,50
24265,132,6501,58881,100,200,50
24266,129,6501,58881,100,200,50
24266,131,6501,58881,100,200,50
24266,133,6501,58881,100,200,50
24266,135,6501,58881,100,200,50
24266,1335,6501,58881,100,200,50
24266,137,6501,58881,100,200,50
24294,219,6501,59200,100,200,50
24294,1334,6501,59200,100,200,50
24295,1332,6501,59200,100,200,50
24295,1330,6501,59200,100,200,50
24298,1330,6501,59208,100,100,50
24298,1328,6501,59208,100,100,50
24298,1324,6501,59208,100,100,50
24298,2378,6501,59208,100,100,50
24298,2377,6501,59208,100,100,50
24298,1454,6501,59208,100,100,50
24298,254,6501,59208,100,100,50
24298,1139,6501,59208,100,100,50
24298,2341,6501,59208,100,100,50
24298,247,6501,59208,100,100,50
24309,2314,6501,59619,100,700,50
24309,1116,6501,59619,100,700,50
24309,1452,6501,59619,100,700,50
24309,255,6501,59619,100,700,50
24309,1178,6501,59619,100,700,50
24309,1179,6501,59619,100,700,50
24309,125,6501,59619,100,700,50
24309,129,6501,59619,100,700,50
24309,131,6501,59619,100,700,50
24309,132,6501,59619,100,700,50
24309,139,6501,59619,100,700,50
24309,1417,6501,59619,100,700,50
24309,219,6501,59619,100,700,50
24336,219,6501,60054,100,100,50
24336,1334,6501,60054,100,100,50
24336,1332,6501,60054,100,100,50
24336,1330,6501,60054,100,100,50
24336,1328,6501,60054,100,100,50
24338,1332,6501,60054,100,100,50
24338,1330,6501,60054,100,100,50
24338,1328,6501,60054,100,100,50
24338,1324,6501,60054,100,100,50
24338,2378,6501,60054,100,100,50
24338,2377,6501,60054,100,100,50
24338,1454,6501,60054,100,100,50
24338,253,6501,60054,100,100,50
24338,1490,6501,60054,100,100,50
24338,290,6501,60054,100,100,50
24338,1872,6501,60054,100,100,50
24338,672,6501,60054,100,100,50
24357,254,6501,60134,100,210,50
24357,1139,6501,60134,100,210,50
24357,2341,6501,60134,100,210,50
24357,1445,6501,60134,100,210,50
24357,1221,6501,60134,100,210,50
24357,23,6501,60134,100,210,50
24357,1685,6501,60134,100,210,50
24357,489,6501,60134,100,210,50
24357,1137,6501,60134,100,210,50
24357,2335,6501,60134,100,210,50
24368,2314,6501,60295,100,700,50
24368,1116,6501,60295,100,700,50
24368,1452,6501,60295,100,700,50
24368,255,6501,60295,100,700,50
24368,1178,6501,60295,100,700,50
24368,1179,6501,60295,100,700,50
24368,125,6501,60295,100,700,50
24368,129,6501,60295,100,700,50
24368,131,6501,60295,100,700,50
24368,132,6501,60295,100,700,50
24368,139,6501,60295,100,700,50
24368,1417,6501,60295,100,700,50
24368,219,6501,60295,100,700,50
24368,1335,6501,60295,100,700,50
24368,137,6501,60295,100,700,50
24368,1217,6501,60295,100,700,50
24381,219,6501,61136,100,200,50
24381,1334,6501,61136,100,200,50
24381,1332,6501,61136,100,200,50
24381,1330,6501,61136,100,200,50
24385,1328,6501,61145,100,100,50
24385,1324,6501,61145,100,100,50
24385,2378,6501,61145,100,100,50
24385,2377,6501,61145,100,100,50
24385,1454,6501,61145,100,100,50
24385,253,6501,61145,100,100,50
24385,1490,6501,61145,100,100,50
24385,290,6501,61145,100,100,50
24385,1872,6501,61145,100,100,50
24385,672,6501,61145,100,100,50
24387,291,6501,61145,100,100,50
24396,1141,6501,61186,100,500,50
24396,2315,6501,61186,100,500,50
24396,1114,6501,61186,100,500,50
24396,1178,6501,61186,100,500,50
24396,1179,6501,61186,100,500,50
24396,125,6501,61186,100,500,50
24396,129,6501,61186,100,500,50
24396,131,6501,61186,100,500,50
24396,132,6501,61186,100,500,50
24396,139,6501,61186,100,500,50
24396,1417,6501,61186,100,500,50
24396,219,6501,61186,100,500,50
24427,1330,6501,61240,100,100,50
24427,1328,6501,61240,100,100,50
24427,1324,6501,61240,100,100,50
24427,2378,6501,61240,100,100,50
24427,2377,6501,61240,100,100,50
24427,1454,6501,61240,100,100,50
24427,253,6501,61240,100,100,50
24427,1490,6501,61240,100,100,50
24427,289,6501,61240,100,100,50
24447,1141,6501,61281,100,700,50
24447,2315,6501,61281,100,700,50
24447,1114,6501,61281,100,700,50
24447,1178,6501,61281,100,700,50
24447,1179,6501,61281,100,700,50
24447,125,6501,61281,100,700,50
24447,129,6501,61281,100,700,50
24447,131,6501,61281,100,700,50
24447,133,6501,61281,100,700,50
24453,1453,6504,52527,100,700,50
24453,253,6504,52527,100,700,50
24453,2340,6504,52527,100,700,50
24453,1445,6504,52527,100,700,50
24453,247,6504,52527,100,700,50
24456,97,6504,52527,100,700,50
24456,1876,6504,52527,100,700,50
24456,679,6504,52527,100,700,50
24456,1629,6504,52527,100,700,50
24456,1625,6504,52527,100,700,50
24456,425,6504,52527,100,700,50
24456,2031,6504,52527,100,700,50
24456,831,6504,52527,100,700,50
24456,1544,6504,52527,100,700,50
24456,1539,6504,52527,100,700,50
24456,341,6504,52527,100,700,50
24458,341,6504,52961,100,100,50
24458,1630,6504,52961,100,100,50
24458,430,6504,52961,100,100,50
24458,1878,6504,52961,100,100,50
24458,1300,6504,52961,100,100,50
24458,100,6504,52961,100,100,50
24460,347,6504,52961,100,100,50
24467,341,6504,53939,100,100,50
24467,1630,6504,53939,100,100,50
24467,430,6504,53939,100,100,50
24468,430,6504,53939,100,100,50
24468,1878,6504,53939,100,100,50
24468,1300,6504,53939,100,100,50
24474,2356,6504,53939,100,100,50
24474,1546,6504,53939,100,100,50
24474,346,6504,53939,100,100,50
24474,1446,6504,53939,100,100,50
24474,246,6504,53939,100,100,50
24474,1141,6504,53939,100,100,50
24538,247,6504,54697,100,700,50
24538,1298,6504,54697,100,700,50
24538,101,6504,54697,100,700,50
24538,679,6504,54697,100,700,50
24538,1629,6504,54697,100,700,50
24538,431,6504,54697,100,700,50
24538,1540,6504,54697,100,700,50
24539,1539,6504,56729,100,100,50
24539,341,6504,56729,100,100,50
24539,1630,6504,56729,100,100,50
24540,426,6504,56729,100,100,50
24540,430,6504,56729,100,100,50
24540,1878,6504,56729,100,100,50
24540,1300,6504,56729,100,100,50
24540,100,6504,56729,100,100,50
24545,2356,6504,56729,100,100,50
24545,1546,6504,56729,100,100,50
24545,346,6504,56729,100,100,50
24545,1446,6504,56729,100,100,50
24545,246,6504,56729,100,100,50
24545,1141,6504,56729,100,100,50
24552,1490,6504,57140,100,700,50
24552,1398,6504,57140,100,700,50
24554,1396,6504,57140,100,700,50
24554,198,6504,57140,100,700,50
24554,1108,6504,57140,100,700,50
24554,1307,6504,57140,100,700,50
24557,341,6504,57594,100,100,50
24557,1630,6504,57594,100,100,50
24557,430,6504,57594,100,100,50
24557,1878,6504,57594,100,100,50
24557,1300,6504,57594,100,100,50
24557,99,6504,57594,100,100,50
24557,348,6504,57594,100,100,50
24558,2356,6504,57594,100,100,50
24558,1546,6504,57594,100,100,50
24558,346,6504,57594,100,100,50
24558,1446,6504,57594,100,100,50
24561,2340,6504,58079,100,210,50
24561,1445,6504,58079,100,210,50
24561,247,6504,58079,100,210,50
24561,1545,6504,58079,100,210,50
24561,347,6504,58079,100,210,50
24561,2347,6504,58079,100,210,50
24561,1871,6504,58079,100,210,50
24561,673,6504,58079,100,210,50
24561,1489,6504,58079,100,210,50
24561,289,6504,58079,100,210,50
24561,2392,6504,58079,100,210,50
24561,2391,6504,58079,100,210,50
24561,285,6504,58079,100,210,50
24561,1491,6504,58079,100,210,50
24561,1245,6504,58079,100,210,50
24561,1243,6504,58079,100,210,50
24562,1243,6504,58079,100,210,50
24562,1241,6504,58079,100,210,50
24563,1241,6504,58079,100,210,50
24563,1163,6504,58079,100,210,50
24563,1164,6504,58079,100,210,50
24563,33,6504,58079,100,210,50
24563,1246,6504,58079,100,210,50
24563,49,6504,58079,100,210,50
24563,1275,6504,58079,100,210,50
24563,1268,6504,58079,100,210,50
24563,71,6504,58079,100,210,50
24563,236,6504,58079,100,210,50
24565,1270,6504,58079,100,210,50
24565,70,6504,58079,100,210,50
24565,235,6504,58079,100,210,50
24565,1437,6504,58079,100,210,50
24565,239,6504,58079,100,210,50
24566,341,6504,58432,100,100,50
24566,1630,6504,58432,100,100,50
24566,430,6504,58432,100,100,50
24566,1878,6504,58432,100,100,50
24566,1300,6504,58432,100,100,50
24566,100,6504,58432,100,100,50
24570,1546,6504,58432,100,100,50
24570,346,6504,58432,100,100,50
24570,1446,6504,58432,100,100,50
24570,246,6504,58432,100,100,50
24570,1141,6504,58432,100,100,50
24571,1630,6504,59241,100,100,50
24571,430,6504,59241,100,100,50
24571,1878,6504,59241,100,100,50
24571,1300,6504,59241,100,100,50
24577,1546,6504,59241,100,100,50
24577,346,6504,59241,100,100,50
24577,1446,6504,59241,100,100,50
24577,246,6504,59241,100,100,50
24577,1141,6504,59241,100,100,50
24581,249,6504,59668,100,700,50
24581,1149,6504,59668,100,700,50
24581,2341,6504,59668,100,700,50
24581,1141,6504,59668,100,700,50
24581,1490,6504,59668,100,700,50
24581,290,6504,59668,100,700,50
24581,1872,6504,59668,100,700,50
24581,672,6504,59668,100,700,50
24581,1148,6504,59668,100,700,50
24581,1546,6504,59668,100,700,50
24581,1394,6504,59668,100,700,50
24589,97,6504,59668,100,700,50
24589,1876,6504,59668,100,700,50
24589,679,6504,59668,100,700,50
24589,1629,6504,59668,100,700,50
24589,1625,6504,59668,100,700,50
24589,425,6504,59668,100,700,50
24591,341,6504,59668,100,700,50
24592,341,6504,59997,100,100,50
24592,1630,6504,59997,100,100,50
24592,430,6504,59997,100,100,50
24592,1878,6504,59997,100,100,50
24592,1300,6504,59997,100,100,50
24592,99,6504,59997,100,100,50
24592,1446,6504,59997,100,100,50
24592,246,6504,59997,100,100,50
24592,1141,6504,59997,100,100,50
24600,346,6505,53041,100,100,50
24600,1446,6505,53041,100,100,50
24602,347,6505,53744,100,210,50
24602,2347,6505,53744,100,210,50
24602,1871,6505,53744,100,210,50
24603,673,6505,53744,100,210,50
24603,1489,6505,53744,100,210,50
24603,289,6505,53744,100,210,50
24603,2392,6505,53744,100,210,50
24603,2391,6505,53744,100,210,50
24603,285,6505,53744,100,210,50
24603,1491,6505,53744,100,210,50
24603,1245,6505,53744,100,210,50
24603,1243,6505,53744,100,210,50
24608,1243,6505,53744,100,210,50
24608,43,6505,53744,100,210,50
24608,1483,6505,53744,100,210,50
24608,1188,6505,53744,100,210,50
24608,1189,6505,53744,100,210,50
24608,2310,6505,53744,100,210,50
24608,2308,6505,53744,100,210,50
24608,2303,6505,53744,100,210,50
24608,2296,6505,53744,100,210,50
24608,1096,6505,53744,100,210,50
24608,1395,6505,53744,100,210,50
24626,195,6505,59252,100,100,50
24626,346,6505,59252,100,100,50
24626,1446,6505,59252,100,100,50
24626,246,6505,59252,100,100,50
24626,1141,6505,59252,100,100,50
24641,346,6505,60986,100,100,50
24641,1446,6505,60986,100,100,50
24651,247,6505,61092,100,700,50
24651,1545,6505,61092,100,700,50
24652,1547,6505,61132,100,100,50
24652,1446,6505,61132,100,100,50
24659,347,6505,61196,100,700,50
24659,2347,6505,61196,100,700,50
24659,1871,6505,61196,100,700,50
24659,673,6505,61196,100,700,50
24659,1489,6505,61196,100,700,50
24659,289,6505,61196,100,700,50
24659,2314,6505,61196,100,700,50
24659,1487,6505,61196,100,700,50
24659,287,6505,61196,100,700,50
24659,1227,6505,61196,100,700,50
24659,2376,6505,61196,100,700,50
24659,2375,6505,61196,100,700,50
24659,121,6505,61196,100,700,50
24659,192,6505,61196,100,700,50
24659,1390,6505,61196,100,700,50
24660,1390,6505,61196,100,700,50
24660,1340,6505,61196,100,700,50
24660,140,6505,61196,100,700,50
24660,1416,6505,61196,100,700,50
24660,1219,6505,61196,100,700,50
24660,19,6505,61196,100,700,50
24660,230,6505,61196,100,700,50
24660,1216,6505,61196,100,700,50
24660,1212,6505,61196,100,700,50
24678,57,6505,61196,100,700,50
24679,56,6505,61196,100,700,50
24679,57,6505,61196,100,700,50
24679,113,6505,61196,100,700,50
24679,1815,6505,61196,100,700,50
24710,1446,6505,61247,100,100,50
24710,246,6505,61247,100,100,50
24710,1141,6505,61247,100,100,50
24714,2347,6506,57179,100,100,50
24714,1871,6506,57179,100,100,50
24714,1868,6506,57179,100,100,50
24714,670,6506,57179,100,100,50
24722,1490,6506,58863,100,100,50
