trip_id,link_idx,monitor_id,prev_trip_id,mode,purpose,link_id,link_length
24456,97,6504,52527,100,700,98,94.70200000000001
24456,1876,6504,52527,100,700,1877,49.417
24456,679,6504,52527,100,700,680,66.468
24456,1629,6504,52527,100,700,1630,64.908
24456,1625,6504,52527,100,700,1626,47.757
24456,425,6504,52527,100,700,426,54.986000000000004
24456,2031,6504,52527,100,700,2032,52.773999999999994
24456,831,6504,52527,100,700,832,37.119
24456,1544,6504,52527,100,700,1545,40.407
24456,1539,6504,52527,100,700,1540,47.504
24456,341,6504,52527,100,700,342,81.76899999999998
24458,341,6504,52961,100,100,342,81.76899999999998
24458,1630,6504,52961,100,100,1631,104.73100000000001
24458,430,6504,52961,100,100,431,64.908
24458,1878,6504,52961,100,100,1879,66.468
24458,1300,6504,52961,100,100,1301,82.931
24458,100,6504,52961,100,100,101,48.428999999999995
24460,347,6504,52961,100,100,348,43.474
24467,341,6504,53939,100,100,342,81.76899999999998
24467,1630,6504,53939,100,100,1631,104.73100000000001
24467,430,6504,53939,100,100,431,64.908
24468,430,6504,53939,100,100,431,64.908
24468,1878,6504,53939,100,100,1879,66.468
24468,1300,6504,53939,100,100,1301,82.931
24474,2356,6504,53939,100,100,2357,94.88
24474,1546,6504,53939,100,100,1547,43.474
24474,346,6504,53939,100,100,347,44.957
24474,1446,6504,53939,100,100,1447,176.013
24474,246,6504,53939,100,100,247,69.89
24474,1141,6504,53939,100,100,1142,128.928
24538,247,6504,54697,100,700,248,176.013
24538,1298,6504,54697,100,700,1299,27.719
24538,101,6504,54697,100,700,102,82.931
24538,679,6504,54697,100,700,680,66.468
24538,1629,6504,54697,100,700,1630,64.908
24538,431,6504,54697,100,700,432,104.73100000000001
24538,1540,6504,54697,100,700,1541,81.76899999999998
24539,1539,6504,56729,100,100,1540,47.504
24539,341,6504,56729,100,100,342,81.76899999999998
24539,1630,6504,56729,100,100,1631,104.73100000000001
24540,426,6504,56729,100,100,427,47.757
24540,430,6504,56729,100,100,431,64.908
24540,1878,6504,56729,100,100,1879,66.468
24540,1300,6504,56729,100,100,1301,82.931
24540,100,6504,56729,100,100,101,48.428999999999995
24545,2356,6504,56729,100,100,2357,94.88
24545,1546,6504,56729,100,100,1547,43.474
24545,346,6504,56729,100,100,347,44.957
24545,1446,6504,56729,100,100,1447,176.013
24545,246,6504,56729,100,100,247,69.89
24545,1141,6504,56729,100,100,1142,128.928
24554,1396,6504,57140,100,700,1397,30.9
24554,198,6504,57140,100,700,199,94.14399999999999
24554,1108,6504,57140,100,700,1109,10.276
24554,1307,6504,57140,100,700,1308,83.11
24557,341,6504,57594,100,100,342,81.76899999999998
24557,1630,6504,57594,100,100,1631,104.73100000000001
24557,430,6504,57594,100,100,431,64.908
24557,1878,6504,57594,100,100,1879,66.468
24557,1300,6504,57594,100,100,1301,82.931
24557,99,6504,57594,100,100,100,27.719
24557,348,6504,57594,100,100,349,182.142
24558,2356,6504,57594,100,100,2357,94.88
24558,1546,6504,57594,100,100,1547,43.474
24558,346,6504,57594,100,100,347,44.957
24558,1446,6504,57594,100,100,1447,176.013
24561,2340,6504,58079,100,210,2341,128.928
24561,1445,6504,58079,100,210,1446,69.89
24561,247,6504,58079,100,210,248,176.013
24561,1545,6504,58079,100,210,1546,44.957
24561,347,6504,58079,100,210,348,43.474
24561,2347,6504,58079,100,210,2348,31.318
24561,1871,6504,58079,100,210,1872,29.156
24561,673,6504,58079,100,210,674,31.785
24561,1489,6504,58079,100,210,1490,27.337
24561,289,6504,58079,100,210,290,6.9860000000000015
24561,2392,6504,58079,100,210,2393,33.769
24561,2391,6504,58079,100,210,2392,27.995
24561,285,6504,58079,100,210,286,30.506999999999998
24561,1491,6504,58079,100,210,1492,33.873000000000005
24561,1245,6504,58079,100,210,1246,115.43799999999999
24561,1243,6504,58079,100,210,1244,109.149
24562,1243,6504,58079,100,210,1244,109.149
24562,1241,6504,58079,100,210,1242,103.85
24563,1241,6504,58079,100,210,1242,103.85
24563,1163,6504,58079,100,210,1164,35.328
24563,1164,6504,58079,100,210,1165,35.269
24563,33,6504,58079,100,210,34,49.32
24563,1246,6504,58079,100,210,1247,50.65
24563,49,6504,58079,100,210,50,57.653
24563,1275,6504,58079,100,210,1276,62.848
24563,1268,6504,58079,100,210,1269,9.63
24563,71,6504,58079,100,210,72,7.331
24563,236,6504,58079,100,210,237,87.934
24565,1270,6504,58079,100,210,1271,7.331
24565,70,6504,58079,100,210,71,41.43600000000001
24565,235,6504,58079,100,210,236,29.807
24565,1437,6504,58079,100,210,1438,30.636
24565,239,6504,58079,100,210,240,112.62700000000001
24566,341,6504,58432,100,100,342,81.76899999999998
24566,1630,6504,58432,100,100,1631,104.73100000000001
24566,430,6504,58432,100,100,431,64.908
24566,1878,6504,58432,100,100,1879,66.468
24566,1300,6504,58432,100,100,1301,82.931
24566,100,6504,58432,100,100,101,48.428999999999995
24570,1546,6504,58432,100,100,1547,43.474
24570,346,6504,58432,100,100,347,44.957
24570,1446,6504,58432,100,100,1447,176.013
24570,246,6504,58432,100,100,247,69.89
24570,1141,6504,58432,100,100,1142,128.928
24571,1630,6504,59241,100,100,1631,104.73100000000001
24571,430,6504,59241,100,100,431,64.908
24571,1878,6504,59241,100,100,1879,66.468
24571,1300,6504,59241,100,100,1301,82.931
24577,1546,6504,59241,100,100,1547,43.474
24577,346,6504,59241,100,100,347,44.957
24577,1446,6504,59241,100,100,1447,176.013
24577,246,6504,59241,100,100,247,69.89
24577,1141,6504,59241,100,100,1142,128.928
24581,249,6504,59668,100,700,250,55.276
24581,1149,6504,59668,100,700,1150,12.807
24581,2341,6504,59668,100,700,2342,9.667
24581,1141,6504,59668,100,700,1142,128.928
24581,1490,6504,59668,100,700,1491,119.95
24581,290,6504,59668,100,700,291,27.337
24581,1872,6504,59668,100,700,1873,31.785
24581,672,6504,59668,100,700,673,29.156
24581,1148,6504,59668,100,700,1149,31.318
24581,1546,6504,59668,100,700,1547,43.474
24581,1394,6504,59668,100,700,1395,96.08200000000001
24589,97,6504,59668,100,700,98,94.70200000000001
24589,1876,6504,59668,100,700,1877,49.417
24589,679,6504,59668,100,700,680,66.468
24589,1629,6504,59668,100,700,1630,64.908
24589,1625,6504,59668,100,700,1626,47.757
24589,425,6504,59668,100,700,426,54.986000000000004
24591,341,6504,59668,100,700,342,81.76899999999998
24592,341,6504,59997,100,100,342,81.76899999999998
24592,1630,6504,59997,100,100,1631,104.73100000000001
24592,430,6504,59997,100,100,431,64.908
24592,1878,6504,59997,100,100,1879,66.468
24592,1300,6504,59997,100,100,1301,82.931
24592,99,6504,59997,100,100,100,27.719
24592,1446,6504,59997,100,100,1447,176.013
24592,246,6504,59997,100,100,247,69.89
24592,1141,6504,59997,100,100,1142,128.928
24600,346,6505,53041,100,100,347,44.957
24600,1446,6505,53041,100,100,1447,176.013
24602,347,6505,53744,100,210,348,43.474
24602,2347,6505,53744,100,210,2348,31.318
24602,1871,6505,53744,100,210,1872,29.156
24603,673,6505,53744,100,210,674,31.785
24603,1489,6505,53744,100,210,1490,27.337
24603,289,6505,53744,100,210,290,6.9860000000000015
24603,2392,6505,53744,100,210,2393,33.769
24603,2391,6505,53744,100,210,2392,27.995
24603,285,6505,53744,100,210,286,30.506999999999998
24603,1491,6505,53744,100,210,1492,33.873000000000005
24603,1245,6505,53744,100,210,1246,115.43799999999999
24603,1243,6505,53744,100,210,1244,109.149
24608,1243,6505,53744,100,210,1244,109.149
24608,43,6505,53744,100,210,44,34.387
24608,1483,6505,53744,100,210,1484,30.531999999999996
24608,1188,6505,53744,100,210,1189,28.826
24608,1189,6505,53744,100,210,1190,20.069000000000006
24608,2310,6505,53744,100,210,2311,14.71
24608,2308,6505,53744,100,210,2309,7.484
24608,2303,6505,53744,100,210,2304,29.959
24608,2296,6505,53744,100,210,2297,29.296
24608,1096,6505,53744,100,210,1097,37.239000000000004
24608,1395,6505,53744,100,210,1396,97.336
24626,195,6505,59252,100,100,196,96.08200000000001
24626,346,6505,59252,100,100,347,44.957
24626,1446,6505,59252,100,100,1447,176.013
24626,246,6505,59252,100,100,247,69.89
24626,1141,6505,59252,100,100,1142,128.928
24641,346,6505,60986,100,100,347,44.957
24641,1446,6505,60986,100,100,1447,176.013
24651,247,6505,61092,100,700,248,176.013
24651,1545,6505,61092,100,700,1546,44.957
24652,1547,6505,61132,100,100,1548,182.142
24652,1446,6505,61132,100,100,1447,176.013
24659,347,6505,61196,100,700,348,43.474
24659,2347,6505,61196,100,700,2348,31.318
24659,1871,6505,61196,100,700,1872,29.156
24659,673,6505,61196,100,700,674,31.785
24659,1489,6505,61196,100,700,1490,27.337
24659,289,6505,61196,100,700,290,6.9860000000000015
24659,2314,6505,61196,100,700,2315,120.449
24659,1487,6505,61196,100,700,1488,62.754
24659,287,6505,61196,100,700,288,29.649
24659,1227,6505,61196,100,700,1228,33.568000000000005
24659,2376,6505,61196,100,700,2377,35.674
24659,2375,6505,61196,100,700,2376,21.938000000000002
24659,121,6505,61196,100,700,122,12.142999999999999
24659,192,6505,61196,100,700,193,30.208000000000002
24659,1390,6505,61196,100,700,1391,32.727
24660,1390,6505,61196,100,700,1391,32.727
24660,1340,6505,61196,100,700,1341,56.61600000000001
24660,140,6505,61196,100,700,141,56.409
24660,1416,6505,61196,100,700,1417,64.117
24660,1219,6505,61196,100,700,1220,7.982
24660,19,6505,61196,100,700,20,44.865
24660,230,6505,61196,100,700,231,70.514
24660,1216,6505,61196,100,700,1217,33.471
24660,1212,6505,61196,100,700,1213,7.6229999999999976
24678,57,6505,61196,100,700,58,78.194
24679,56,6505,61196,100,700,57,115.82799999999999
24679,57,6505,61196,100,700,58,78.194
24679,113,6505,61196,100,700,114,88.488
24679,1815,6505,61196,100,700,1816,67.743
24710,1446,6505,61247,100,100,1447,176.013
24710,246,6505,61247,100,100,247,69.89
24710,1141,6505,61247,100,100,1142,128.928
24714,2347,6506,57179,100,100,2348,31.318
24714,1871,6506,57179,100,100,1872,29.156
24714,1868,6506,57179,100,100,1869,92.51799999999999
24714,670,6506,57179,100,100,671,92.53200000000001
24722,1490,6506,58863,100,100,1491,119.95
24722,290,6506,58863,100,100,291,27.337
24722,1872,6506,58863,100,100,1873,31.785
24722,1868,6506,58863,100,100,1869,92.51799999999999
24722,1396,6506,58863,100,100,1397,30.9
24722,198,6506,58863,100,100,199,94.14399999999999
24722,1108,6506,58863,100,100,1109,10.276
24722,1307,6506,58863,100,100,1308,83.11
24723,1866,6506,59219,100,100,1867,92.427
24723,666,6506,59219,100,100,667,94.01799999999999
24723,1871,6506,59219,100,100,1872,29.156
24724,1872,6506,59219,100,100,1873,31.785
24724,672,6506,59219,100,100,673,29.156
24724,1148,6506,59219,100,100,1149,31.318
24724,1546,6506,59219,100,100,1547,43.474
24724,346,6506,59219,100,100,347,44.957
24724,1446,6506,59219,100,100,1447,176.013
24724,246,6506,59219,100,100,247,69.89
24728,1869,6506,60022,100,100,1870,92.53200000000001
24728,669,6506,60022,100,100,670,92.51799999999999
24728,673,6506,60022,100,100,674,31.785
24729,1489,6506,60022,100,100,1490,27.337
24729,289,6506,60022,100,100,290,6.9860000000000015
24729,2314,6506,60022,100,100,2315,120.449
24729,1116,6506,60022,100,100,1117,7.269
24729,2340,6506,60022,100,100,2341,128.928
24729,1142,6506,60022,100,100,1143,9.667
24730,1869,6506,60978,100,100,1870,92.53200000000001
24730,669,6506,60978,100,100,670,92.51799999999999
24730,673,6506,60978,100,100,674,31.785
24730,1489,6506,60978,100,100,1490,27.337
24730,289,6506,60978,100,100,290,6.9860000000000015
24730,2314,6506,60978,100,100,2315,120.449
24730,1116,6506,60978,100,100,1117,7.269
24730,1490,6506,60978,100,100,1491,119.95
24731,1141,6506,61067,100,100,1142,128.928
24735,1490,6506,61067,100,100,1491,119.95
24735,290,6506,61067,100,100,291,27.337
24735,1872,6506,61067,100,100,1873,31.785
24735,1868,6506,61067,100,100,1869,92.51799999999999
24735,670,6506,61067,100,100,671,92.53200000000001
24736,1866,6506,61134,100,100,1867,92.427
24736,666,6506,61134,100,100,667,94.01799999999999
24736,1871,6506,61134,100,100,1872,29.156
24736,673,6506,61134,100,100,674,31.785
24736,1489,6506,61134,100,100,1490,27.337
24736,289,6506,61134,100,100,290,6.9860000000000015
24736,2314,6506,61134,100,100,2315,120.449
24740,1869,6506,61255,100,100,1870,92.53200000000001
24740,669,6506,61255,100,100,670,92.51799999999999
24744,673,6506,61255,100,100,674,31.785
24744,1489,6506,61255,100,100,1490,27.337
24744,289,6506,61255,100,100,290,6.9860000000000015
24744,2314,6506,61255,100,100,2315,120.449
24749,254,6506,61255,100,100,255,125.62200000000001
24749,1139,6506,61255,100,100,1140,8.901
24749,2341,6506,61255,100,100,2342,9.667
24749,1445,6506,61255,100,100,1446,69.89
24759,1490,6506,61285,100,100,1491,119.95
24759,290,6506,61285,100,100,291,27.337
24759,1398,6506,61285,100,100,1399,91.866
24759,197,6506,61285,100,100,198,30.9
24759,670,6506,61285,100,100,671,92.53200000000001
24768,340,6507,52996,100,100,341,47.504
24768,345,6507,52996,100,100,346,40.407
24768,2030,6507,52996,100,100,2031,37.119
24768,832,6507,52996,100,100,833,52.773999999999994
24768,1624,6507,52996,100,100,1625,54.986000000000004
24768,428,6507,52996,100,100,429,65.995
24768,1894,6507,52996,100,100,1895,65.791
24768,1296,6507,52996,100,100,1297,94.70200000000001
24768,98,6507,52996,100,100,99,51.791000000000004
24768,99,6507,52996,100,100,100,27.719
24768,1545,6507,52996,100,100,1546,44.957
24768,347,6507,52996,100,100,348,43.474
24793,258,6507,54518,100,600,259,230.96
24803,2314,6508,52186,100,500,2315,120.449
24803,1487,6508,52186,100,500,1488,62.754
24803,287,6508,52186,100,500,288,29.649
24811,1179,6508,52186,100,500,1180,93.663
24811,125,6508,52186,100,500,126,42.01600000000001
24811,1251,6508,52186,100,500,1252,113.73299999999999
24814,1251,6508,52186,100,500,1252,113.73299999999999
24814,53,6508,52186,100,500,54,43.341
24814,123,6508,52186,100,500,124,184.248
24814,2313,6508,52186,100,500,2314,7.622000000000001
24814,1116,6508,52186,100,500,1117,7.269
24814,1490,6508,52186,100,500,1491,119.95
24817,1141,6508,52450,100,700,1142,128.928
24820,1490,6508,52450,100,700,1491,119.95
24820,290,6508,52450,100,700,291,27.337
24820,1398,6508,52450,100,700,1399,91.866
24823,198,6508,52450,100,700,199,94.14399999999999
24824,59,6508,52976,100,100,60,9.782
24824,1110,6508,52976,100,100,1111,95.211
24824,1113,6508,52976,100,100,1114,118.20100000000001
24824,1488,6508,52976,100,100,1489,6.9860000000000015
24824,290,6508,52976,100,100,291,27.337
24824,1872,6508,52976,100,100,1873,31.785
24824,1868,6508,52976,100,100,1869,92.51799999999999
24827,247,6508,53212,100,200,248,176.013
24827,1545,6508,53212,100,200,1546,44.957
24827,1394,6508,53212,100,200,1395,96.08200000000001
24827,196,6508,53212,100,200,197,97.336
24827,2295,6508,53212,100,200,2296,37.239000000000004
24827,1866,6508,53212,100,200,1867,92.427
24827,664,6508,53212,100,200,665,29.768
24827,1396,6508,53212,100,200,1397,30.9
24827,199,6508,53212,100,200,200,91.866
24831,1446,6508,54289,100,200,1447,176.013
24831,1221,6508,54289,100,200,1222,14.545
24831,24,6508,54289,100,200,25,43.02
24831,1295,6508,54289,100,200,1296,37.922
24831,95,6508,54289,100,200,96,59.745
24831,98,6508,54289,100,200,99,51.791000000000004
24834,98,6508,54289,100,200,99,51.791000000000004
24834,100,6508,54289,100,200,101,48.428999999999995
24834,730,6508,54289,100,200,731,39.637
24835,1004,6508,54289,100,200,1005,65.988
24835,1094,6508,54289,100,200,1095,77.645
24835,1883,6508,54289,100,200,1884,8.493
24835,685,6508,54289,100,200,686,48.015
24835,691,6508,54289,100,200,692,84.70100000000002
24835,1767,6508,54289,100,200,1768,39.024
24835,1553,6508,54289,100,200,1554,12.152000000000001
24836,1839,6508,54289,100,200,1840,107.79
24836,639,6508,54289,100,200,640,16.343
24836,1867,6508,54289,100,200,1868,79.99
24836,1199,6508,54289,100,200,1200,36.841
24836,2,6508,54289,100,200,3,37.635
24836,244,6508,54289,100,200,245,8.761000000000001
24836,1105,6508,54289,100,200,1106,39.714
24836,1395,6508,54289,100,200,1396,97.336
24836,195,6508,54289,100,200,196,96.08200000000001
24836,347,6508,54289,100,200,348,43.474
24844,1490,6508,58589,100,600,1491,119.95
24844,290,6508,58589,100,600,291,27.337
24844,1398,6508,58589,100,600,1399,91.866
24844,200,6508,58589,100,600,201,7.577000000000001
24844,2309,6508,58589,100,600,2310,95.211
24844,1258,6508,58589,100,600,1259,9.782
24844,58,6508,58589,100,600,59,14.103
24844,2388,6508,58589,100,600,2389,20.069000000000006
24844,2387,6508,58589,100,600,2388,28.826
24844,284,6508,58589,100,600,285,30.531999999999996
24844,1242,6508,58589,100,600,1243,34.387
24844,1165,6508,58589,100,600,1166,35.14
24846,1165,6508,58589,100,600,1166,35.14
24846,1166,6508,58589,100,600,1167,35.47
24846,4,6508,58589,100,600,5,52.964
24846,7,6508,58589,100,600,8,52.26600000000001
24846,1505,6508,58589,100,600,1506,58.093999999999994
24846,1271,6508,58589,100,600,1272,62.92
24846,73,6508,58589,100,600,74,58.593999999999994
24846,1276,6508,58589,100,600,1277,60.318999999999996
24847,1276,6508,58589,100,600,1277,60.318999999999996
24847,75,6508,58589,100,600,76,7.369
24847,1436,6508,58589,100,600,1437,11.183
24847,1270,6508,58589,100,600,1271,7.331
24847,70,6508,58589,100,600,71,41.43600000000001
24847,235,6508,58589,100,600,236,29.807
24847,1437,6508,58589,100,600,1438,30.636
24849,2395,6508,58624,100,600,2396,30.0
24849,1260,6508,58624,100,600,1261,6.871
24849,59,6508,58624,100,600,60,9.782
24849,1110,6508,58624,100,600,1111,95.211
24849,1399,6508,58624,100,600,1400,7.577000000000001
24849,198,6508,58624,100,600,199,94.14399999999999
24853,1141,6508,59460,100,200,1142,128.928
24853,2315,6508,59460,100,200,2316,7.269
24853,1114,6508,59460,100,200,1115,7.622000000000001
24853,1322,6508,59460,100,200,1323,184.248
24853,122,6508,59460,100,200,123,113.346
24866,2353,6508,59460,100,200,2354,83.366
24866,1329,6508,59460,100,200,1330,116.639
24866,1328,6508,59460,100,200,1329,42.637
24866,1324,6508,59460,100,200,1325,42.01600000000001
24866,1321,6508,59460,100,200,1322,113.346
24866,123,6508,59460,100,200,124,184.248
24866,2313,6508,59460,100,200,2314,7.622000000000001
24866,1116,6508,59460,100,200,1117,7.269
24866,1490,6508,59460,100,200,1491,119.95
24867,2340,6508,60158,100,200,2341,128.928
24867,1445,6508,60158,100,200,1446,69.89
24867,247,6508,60158,100,200,248,176.013
24867,1545,6508,60158,100,200,1546,44.957
24867,1394,6508,60158,100,200,1395,96.08200000000001
24868,195,6508,60158,100,200,196,96.08200000000001
24868,346,6508,60158,100,200,347,44.957
24868,1446,6508,60158,100,200,1447,176.013
24868,246,6508,60158,100,200,247,69.89
24868,1142,6508,60158,100,200,1143,9.667
24868,2338,6508,60158,100,200,2339,8.901
24868,1140,6508,60158,100,200,1141,234.625
24872,1148,6508,61036,100,200,1149,31.318
24872,1546,6508,61036,100,200,1547,43.474
24872,1394,6508,61036,100,200,1395,96.08200000000001
24872,196,6508,61036,100,200,197,97.336
24873,1395,6508,61043,100,200,1396,97.336
24873,195,6508,61043,100,200,196,96.08200000000001
24873,347,6508,61043,100,200,348,43.474
24873,2347,6508,61043,100,200,2348,31.318
24877,247,6508,61167,100,200,248,176.013
24877,1298,6508,61167,100,200,1299,27.719
24877,1297,6508,61167,100,200,1298,51.791000000000004
24878,100,6508,61167,100,200,101,48.428999999999995
24878,730,6508,61167,100,200,731,39.637
24878,2204,6508,61167,100,200,2205,21.511
24879,1004,6508,61167,100,200,1005,65.988
24879,1094,6508,61167,100,200,1095,77.645
24879,1883,6508,61167,100,200,1884,8.493
24879,685,6508,61167,100,200,686,48.015
24879,690,6508,61167,100,200,691,64.653
24881,1889,6508,61167,100,200,1890,64.653
24881,691,6508,61167,100,200,692,84.70100000000002
24881,1767,6508,61167,100,200,1768,39.024
24882,242,6508,61167,100,200,243,84.094
24882,244,6508,61167,100,200,245,8.761000000000001
24882,1105,6508,61167,100,200,1106,39.714
24882,1395,6508,61167,100,200,1396,97.336
24882,195,6508,61167,100,200,196,96.08200000000001
24882,346,6508,61167,100,200,347,44.957
24882,1446,6508,61167,100,200,1447,176.013
24884,247,6508,61270,100,200,248,176.013
24885,1298,6508,61270,100,200,1299,27.719
24885,100,6508,61270,100,200,101,48.428999999999995
24885,730,6508,61270,100,200,731,39.637
24885,2204,6508,61270,100,200,2205,21.511
24886,2205,6508,61270,100,200,2206,76.03
24886,1004,6508,61270,100,200,1005,65.988
24886,1094,6508,61270,100,200,1095,77.645
24894,102,6508,61270,100,200,103,28.897
24894,1201,6508,61270,100,200,1202,37.635
24894,1,6508,61270,100,200,2,81.084
24894,1439,6508,61270,100,200,1440,29.34
24894,242,6508,61270,100,200,243,84.094
24894,244,6508,61270,100,200,245,8.761000000000001
24894,1105,6508,61270,100,200,1106,39.714
24894,1395,6508,61270,100,200,1396,97.336
24894,194,6508,61270,100,200,195,29.265
24896,2356,6508,61270,100,200,2357,94.88
24896,1546,6508,61270,100,200,1547,43.474
24907,1080,6509,58877,100,210,1081,106.65799999999999
24910,1547,6509,59259,100,100,1548,182.142
24910,1446,6509,59259,100,100,1447,176.013
24910,246,6509,59259,100,100,247,69.89
24910,1141,6509,59259,100,100,1142,128.928
24910,1452,6509,59259,100,100,1453,7.591
24910,255,6509,59259,100,100,256,6.843
24910,1178,6509,59259,100,100,1179,146.561
24927,1490,6509,59491,100,600,1491,119.95
24927,290,6509,59491,100,600,291,27.337
24927,1398,6509,59491,100,600,1399,91.866
24928,1398,6509,59491,100,600,1399,91.866
24928,198,6509,59491,100,600,199,94.14399999999999
24937,1140,6509,59620,100,600,1141,234.625
24937,1150,6509,59620,100,600,1151,7.73
24937,2344,6509,59620,100,600,2345,10.456
24937,1651,6509,59620,100,600,1652,97.91
24937,453,6509,59620,100,600,454,89.12100000000002
24966,624,6509,59620,100,600,625,77.759
24978,822,6509,59644,100,700,823,69.557
24978,2006,6509,59644,100,700,2007,65.215
24980,1090,6509,59644,100,700,1091,170.96900000000005
24990,1259,6510,51914,100,100,1260,84.50399999999998
24990,59,6510,51914,100,100,60,9.782
24990,1110,6510,51914,100,100,1111,95.211
24990,1113,6510,51914,100,100,1114,118.20100000000001
25004,1490,6510,52187,100,210,1491,119.95
25004,289,6510,52187,100,210,290,6.9860000000000015
25004,2392,6510,52187,100,210,2393,33.769
25004,2391,6510,52187,100,210,2392,27.995
25004,285,6510,52187,100,210,286,30.506999999999998
25004,1491,6510,52187,100,210,1492,33.873000000000005
25004,2374,6510,52187,100,210,2375,34.855
25004,2373,6510,52187,100,210,2374,33.381
25004,293,6510,52187,100,210,294,28.593000000000004
25004,1494,6510,52187,100,210,1495,30.978
25004,1404,6510,52187,100,210,1405,117.235
25004,204,6510,52187,100,210,205,28.123
25004,1235,6510,52187,100,210,1236,27.84800000000001
25004,1172,6510,52187,100,210,1173,33.065
25004,1173,6510,52187,100,210,1174,36.047
25004,45,6510,52187,100,210,46,32.619
25004,1402,6510,52187,100,210,1403,30.555999999999997
25004,1190,6510,52187,100,210,1191,28.625
25004,1191,6510,52187,100,210,1192,32.688
25004,1399,6510,52187,100,210,1400,7.577000000000001
25004,198,6510,52187,100,210,199,94.14399999999999
25007,1113,6510,52187,100,210,1114,118.20100000000001
25007,2314,6510,52187,100,210,2315,120.449
25012,2356,6510,52726,100,700,2357,94.88
25012,2347,6510,52726,100,700,2348,31.318
25012,1871,6510,52726,100,700,1872,29.156
25012,673,6510,52726,100,700,674,31.785
25012,1398,6510,52726,100,700,1399,91.866
25012,198,6510,52726,100,700,199,94.14399999999999
25046,2395,6510,52987,100,100,2396,30.0
25046,1260,6510,52987,100,100,1261,6.871
25046,59,6510,52987,100,100,60,9.782
25046,1110,6510,52987,100,100,1111,95.211
25046,1113,6510,52987,100,100,1114,118.20100000000001
25046,1488,6510,52987,100,100,1489,6.9860000000000015
25046,290,6510,52987,100,100,291,27.337
25047,1484,6510,53192,100,210,1485,30.506999999999998
25047,1192,6510,53192,100,210,1193,27.995
25047,1193,6510,53192,100,210,1194,33.769
25047,2314,6510,53192,100,210,2315,120.449
25049,1445,6510,53439,100,600,1446,69.89
25049,247,6510,53439,100,600,248,176.013
25049,1545,6510,53439,100,600,1546,44.957
25049,347,6510,53439,100,600,348,43.474
25049,2347,6510,53439,100,600,2348,31.318
25049,1865,6510,53439,100,600,1866,94.01799999999999
25049,665,6510,53439,100,600,666,30.351
25049,2356,6510,53439,100,600,2357,94.88
25049,1546,6510,53439,100,600,1547,43.474
25057,1141,6510,53742,100,210,1142,128.928
25057,1490,6510,53742,100,210,1491,119.95
25057,289,6510,53742,100,210,290,6.9860000000000015
25057,2392,6510,53742,100,210,2393,33.769
25057,2391,6510,53742,100,210,2392,27.995
25057,285,6510,53742,100,210,286,30.506999999999998
25057,1491,6510,53742,100,210,1492,33.873000000000005
25057,1245,6510,53742,100,210,1246,115.43799999999999
25057,1243,6510,53742,100,210,1244,109.149
25061,1243,6510,53742,100,210,1244,109.149
25061,43,6510,53742,100,210,44,34.387
25061,1483,6510,53742,100,210,1484,30.531999999999996
25061,1188,6510,53742,100,210,1189,28.826
25061,1189,6510,53742,100,210,1190,20.069000000000006
25061,1257,6510,53742,100,210,1258,14.103
25061,59,6510,53742,100,210,60,9.782
25061,1110,6510,53742,100,210,1111,95.211
25088,1109,6510,54357,100,100,1110,7.484
25088,1110,6510,54357,100,100,1111,95.211
25088,1113,6510,54357,100,100,1114,118.20100000000001
25089,1113,6510,54357,100,100,1114,118.20100000000001
25089,2314,6510,54357,100,100,2315,120.449
25096,673,6510,54774,100,200,674,31.785
25096,1398,6510,54774,100,200,1399,91.866
25096,198,6510,54774,100,200,199,94.14399999999999
25107,1141,6510,56957,100,210,1142,128.928
25112,1490,6510,56957,100,210,1491,119.95
25112,289,6510,56957,100,210,290,6.9860000000000015
25112,2392,6510,56957,100,210,2393,33.769
25112,2391,6510,56957,100,210,2392,27.995
25112,285,6510,56957,100,210,286,30.506999999999998
25112,1491,6510,56957,100,210,1492,33.873000000000005
25113,292,6510,56957,100,210,293,33.873000000000005
25113,1484,6510,56957,100,210,1485,30.506999999999998
25113,1192,6510,56957,100,210,1193,27.995
25113,1193,6510,56957,100,210,1194,33.769
25113,1488,6510,56957,100,210,1489,6.9860000000000015
25113,290,6510,56957,100,210,291,27.337
25114,2340,6510,57372,100,200,2341,128.928
25114,1142,6510,57372,100,200,1143,9.667
25114,2338,6510,57372,100,200,2339,8.901
25114,1453,6510,57372,100,200,1454,125.62200000000001
25117,123,6510,57372,100,200,124,184.248
25124,1179,6510,57372,100,200,1180,93.663
25124,125,6510,57372,100,200,126,42.01600000000001
25124,129,6510,57372,100,200,130,42.637
25124,130,6510,57372,100,200,131,116.639
25125,1330,6510,57372,100,200,1331,42.28100000000001
25125,1328,6510,57372,100,200,1329,42.637
25125,1324,6510,57372,100,200,1325,42.01600000000001
25125,2378,6510,57372,100,200,2379,93.663
25125,2377,6510,57372,100,200,2378,146.561
25131,288,6510,57372,100,200,289,62.754
25131,1116,6510,57372,100,200,1117,7.269
25131,1490,6510,57372,100,200,1491,119.95
25131,290,6510,57372,100,200,291,27.337
25131,1398,6510,57372,100,200,1399,91.866
25131,198,6510,57372,100,200,199,94.14399999999999
25207,197,6510,59465,100,100,198,30.9
25207,1863,6510,59465,100,100,1864,29.768
25207,666,6510,59465,100,100,667,94.01799999999999
25207,1871,6510,59465,100,100,1872,29.156
25207,1868,6510,59465,100,100,1869,92.51799999999999
